,Date,Período,Estado,Linhagem,Linhagens relevantes,Frequência
1206,2021-04,Abr 2021,Pará,P.1 (Gama),P.1 (Gama),36
1207,2021-04,Abr 2021,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1208,2021-04,Abr 2021,Pernambuco,P.1 (Gama),P.1 (Gama),30
1209,2021-04,Abr 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),13
1210,2021-04,Abr 2021,Rio Grande do Norte,P.2,P.2,2
1211,2021-04,Abr 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,2
1212,2021-04,Abr 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),97
1213,2021-04,Abr 2021,Rio Grande do Sul,P.2,P.2,5
1214,2021-04,Abr 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),18
1215,2021-04,Abr 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),885
1216,2021-04,Abr 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),2
1217,2021-04,Abr 2021,Rio de Janeiro,P.2,P.2,8
1218,2021-04,Abr 2021,Rio de Janeiro,P.5,Outras,3
1219,2021-04,Abr 2021,Roraima,P.1 (Gama),P.1 (Gama),4
1220,2021-04,Abr 2021,Roraima,P.1.5,Outras,1
1221,2021-04,Abr 2021,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1222,2021-04,Abr 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),67
1223,2021-04,Abr 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),1
1224,2021-04,Abr 2021,Sergipe,P.1 (Gama),P.1 (Gama),1
1225,2021-04,Abr 2021,São Paulo,B.1.1,B.1.1,3
1226,2021-04,Abr 2021,São Paulo,B.1.1.28,B.1.1.28,12
1227,2021-04,Abr 2021,São Paulo,B.1.1.318,Outras,5
1228,2021-04,Abr 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),97
1229,2021-04,Abr 2021,São Paulo,B.1.351 (Beta),Outras,2
1230,2021-04,Abr 2021,São Paulo,N.10,Outras,2
1231,2021-04,Abr 2021,São Paulo,P.1 (Gama),P.1 (Gama),2277
1232,2021-04,Abr 2021,São Paulo,P.1.3,Outras,2
1233,2021-04,Abr 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),15
1234,2021-04,Abr 2021,São Paulo,P.2,P.2,19
1235,2021-04,Abr 2021,São Paulo,P.4,Outras,48
1236,2021-04,Abr 2021,São Paulo,P.5,Outras,8
1237,2021-04,Abr 2021,São Paulo,P.7,Outras,1
1238,2021-04,Abr 2021,Tocantins,P.1 (Gama),P.1 (Gama),17
1239,2021-04,Abr 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),1
1240,2021-05,Mai 2021,Alagoas,P.1 (Gama),P.1 (Gama),57
1241,2021-05,Mai 2021,Alagoas,P.1.7 (Gama),P.1.7 (Gama),4
1242,2021-05,Mai 2021,Amapá,P.1 (Gama),P.1 (Gama),7
1243,2021-05,Mai 2021,Amazonas,P.1 (Gama),P.1 (Gama),105
1244,2021-05,Mai 2021,Amazonas,P.1.3,Outras,23
1245,2021-05,Mai 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),64
1246,2021-05,Mai 2021,Amazonas,P.1.5,Outras,4
1247,2021-05,Mai 2021,Amazonas,P.1.6 (Gama),Outras,70
1248,2021-05,Mai 2021,Bahia,B.1.1,B.1.1,1
1249,2021-05,Mai 2021,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),14
1250,2021-05,Mai 2021,Bahia,P.1 (Gama),P.1 (Gama),109
1251,2021-05,Mai 2021,Bahia,P.1.3,Outras,1
1252,2021-05,Mai 2021,Bahia,P.1.7 (Gama),P.1.7 (Gama),4
1253,2021-05,Mai 2021,Bahia,P.2,P.2,1
1254,2021-05,Mai 2021,Ceará,P.1 (Gama),P.1 (Gama),79
1255,2021-05,Mai 2021,Ceará,P.1.4 (Gama),P.1.4 (Gama),6
1256,2021-05,Mai 2021,Ceará,P.1.7 (Gama),P.1.7 (Gama),1
1257,2021-05,Mai 2021,Distrito Federal,P.1 (Gama),P.1 (Gama),9
1258,2021-05,Mai 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),8
1259,2021-05,Mai 2021,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1260,2021-05,Mai 2021,Goiás,P.1 (Gama),P.1 (Gama),190
1261,2021-05,Mai 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),29
1262,2021-05,Mai 2021,Maranhão,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1263,2021-05,Mai 2021,Maranhão,P.1 (Gama),P.1 (Gama),35
1264,2021-05,Mai 2021,Maranhão,P.1.7 (Gama),P.1.7 (Gama),21
1265,2021-05,Mai 2021,Mato Grosso,P.1 (Gama),P.1 (Gama),21
1266,2021-05,Mai 2021,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),11
1267,2021-05,Mai 2021,Mato Grosso do Sul,P.1.7 (Gama),P.1.7 (Gama),1
1268,2021-05,Mai 2021,Minas Gerais,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1269,2021-05,Mai 2021,Minas Gerais,P.1 (Gama),P.1 (Gama),4
1270,2021-05,Mai 2021,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1271,2021-05,Mai 2021,Paraná,P.1 (Gama),P.1 (Gama),94
1272,2021-05,Mai 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),4
1273,2021-05,Mai 2021,Paraíba,P.1 (Gama),P.1 (Gama),37
1274,2021-05,Mai 2021,Pará,P.1 (Gama),P.1 (Gama),24
1275,2021-05,Mai 2021,Pará,P.1.7 (Gama),P.1.7 (Gama),2
1276,2021-05,Mai 2021,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1277,2021-05,Mai 2021,Pernambuco,P.1 (Gama),P.1 (Gama),135
1278,2021-05,Mai 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),2
1279,2021-05,Mai 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),24
1280,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,24
1281,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1282,2021-05,Mai 2021,Rio Grande do Sul,C.37 (Lambda),Outras,1
1283,2021-05,Mai 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),136
1284,2021-05,Mai 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),14
1285,2021-05,Mai 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),891
1286,2021-05,Mai 2021,Rio de Janeiro,P.1.3,Outras,2
1287,2021-05,Mai 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),1
1288,2021-05,Mai 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),2
1289,2021-05,Mai 2021,Rio de Janeiro,P.1.8,Outras,1
1290,2021-05,Mai 2021,Rio de Janeiro,P.2,P.2,2
1291,2021-05,Mai 2021,Rio de Janeiro,P.5,Outras,2
1292,2021-05,Mai 2021,Roraima,P.1 (Gama),P.1 (Gama),6
1293,2021-05,Mai 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),47
1294,2021-05,Mai 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),1
1295,2021-05,Mai 2021,Sergipe,P.1 (Gama),P.1 (Gama),14
1296,2021-05,Mai 2021,Sergipe,P.1.7 (Gama),P.1.7 (Gama),1
1297,2021-05,Mai 2021,Sergipe,P.4,Outras,1
1298,2021-05,Mai 2021,São Paulo,B.1.1.28,B.1.1.28,3
1299,2021-05,Mai 2021,São Paulo,B.1.1.318,Outras,4
1300,2021-05,Mai 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),95
1301,2021-05,Mai 2021,São Paulo,B.1.177,Outras,1
1302,2021-05,Mai 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1303,2021-05,Mai 2021,São Paulo,B.1.631,Outras,1
1304,2021-05,Mai 2021,São Paulo,P.1 (Gama),P.1 (Gama),2844
1305,2021-05,Mai 2021,São Paulo,P.1.3,Outras,4
1306,2021-05,Mai 2021,São Paulo,P.1.5,Outras,1
1307,2021-05,Mai 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),71
1308,2021-05,Mai 2021,São Paulo,P.2,P.2,1
1309,2021-05,Mai 2021,São Paulo,P.4,Outras,57
1310,2021-05,Mai 2021,São Paulo,P.5,Outras,3
1311,2021-05,Mai 2021,Tocantins,P.1 (Gama),P.1 (Gama),13
1312,2021-05,Mai 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),6
1313,2021-06,Jun 2021,Alagoas,P.1 (Gama),P.1 (Gama),86
1314,2021-06,Jun 2021,Alagoas,P.1.3,Outras,1
1315,2021-06,Jun 2021,Amapá,P.1 (Gama),P.1 (Gama),35
1316,2021-06,Jun 2021,Amapá,P.1.7 (Gama),P.1.7 (Gama),16
1317,2021-06,Jun 2021,Amazonas,P.1 (Gama),P.1 (Gama),46
1318,2021-06,Jun 2021,Amazonas,P.1.3,Outras,1
1319,2021-06,Jun 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),143
1320,2021-06,Jun 2021,Amazonas,P.1.5,Outras,3
1321,2021-06,Jun 2021,Amazonas,P.1.6 (Gama),Outras,101
1322,2021-06,Jun 2021,Amazonas,P.1.7 (Gama),P.1.7 (Gama),1
1323,2021-06,Jun 2021,Amazonas,P.1.8,Outras,1
1324,2021-06,Jun 2021,Bahia,B.1,Outras,1
1325,2021-06,Jun 2021,Bahia,B.1.1.28,B.1.1.28,1
1326,2021-06,Jun 2021,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),21
1327,2021-06,Jun 2021,Bahia,P.1 (Gama),P.1 (Gama),79
1328,2021-06,Jun 2021,Ceará,P.1 (Gama),P.1 (Gama),253
1329,2021-06,Jun 2021,Ceará,P.1.7 (Gama),P.1.7 (Gama),16
1330,2021-06,Jun 2021,Ceará,P.1.8,Outras,1
1331,2021-06,Jun 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),10
1332,2021-06,Jun 2021,Goiás,P.1 (Gama),P.1 (Gama),353
1333,2021-06,Jun 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),118
1334,2021-06,Jun 2021,Maranhão,P.1 (Gama),P.1 (Gama),7
1335,2021-06,Jun 2021,Maranhão,P.1.7 (Gama),P.1.7 (Gama),10
1336,2021-06,Jun 2021,Mato Grosso,B.1,Outras,1
1337,2021-06,Jun 2021,Mato Grosso,B.1.621,Outras,1
1338,2021-06,Jun 2021,Mato Grosso,P.1 (Gama),P.1 (Gama),10
1339,2021-06,Jun 2021,Minas Gerais,P.1 (Gama),P.1 (Gama),21
1340,2021-06,Jun 2021,Minas Gerais,P.1.7 (Gama),P.1.7 (Gama),1
1341,2021-06,Jun 2021,Paraná,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),3
1342,2021-06,Jun 2021,Paraná,P.1 (Gama),P.1 (Gama),58
1343,2021-06,Jun 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),5
1344,2021-06,Jun 2021,Paraíba,P.1 (Gama),P.1 (Gama),19
1345,2021-06,Jun 2021,Paraíba,P.1.7 (Gama),P.1.7 (Gama),3
1346,2021-06,Jun 2021,Pará,P.1 (Gama),P.1 (Gama),62
1347,2021-06,Jun 2021,Pará,P.1.7 (Gama),P.1.7 (Gama),5
1348,2021-06,Jun 2021,Pernambuco,P.1 (Gama),P.1 (Gama),54
1349,2021-06,Jun 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),7
1350,2021-06,Jun 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),16
1351,2021-06,Jun 2021,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1352,2021-06,Jun 2021,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),4
1353,2021-06,Jun 2021,Rio Grande do Sul,C.37 (Lambda),Outras,1
1354,2021-06,Jun 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),175
1355,2021-06,Jun 2021,Rio Grande do Sul,P.1.7 (Gama),P.1.7 (Gama),2
1356,2021-06,Jun 2021,Rio de Janeiro,B.1.1,B.1.1,2
1357,2021-06,Jun 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),5
1358,2021-06,Jun 2021,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),63
1359,2021-06,Jun 2021,Rio de Janeiro,B.1.621,Outras,1
1360,2021-06,Jun 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),946
1361,2021-06,Jun 2021,Rio de Janeiro,P.1.3,Outras,2
1362,2021-06,Jun 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),3
1363,2021-06,Jun 2021,Rio de Janeiro,P.1.6 (Gama),Outras,1
1364,2021-06,Jun 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),8
1365,2021-06,Jun 2021,Rio de Janeiro,P.1.8,Outras,29
1366,2021-06,Jun 2021,Rio de Janeiro,P.2,P.2,1
1367,2021-06,Jun 2021,Rio de Janeiro,P.4,Outras,1
1368,2021-06,Jun 2021,Rio de Janeiro,P.5,Outras,5
1369,2021-06,Jun 2021,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1370,2021-06,Jun 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),78
1371,2021-06,Jun 2021,Santa Catarina,P.1.3,Outras,2
1372,2021-06,Jun 2021,Santa Catarina,P.1.8,Outras,5
1373,2021-06,Jun 2021,Sergipe,P.1 (Gama),P.1 (Gama),4
1374,2021-06,Jun 2021,São Paulo,B.1.1,B.1.1,1
1375,2021-06,Jun 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),15
1376,2021-06,Jun 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),8
1377,2021-06,Jun 2021,São Paulo,C.37 (Lambda),Outras,3
1378,2021-06,Jun 2021,São Paulo,P.1 (Gama),P.1 (Gama),740
1379,2021-06,Jun 2021,São Paulo,P.1.4 (Gama),P.1.4 (Gama),1
1380,2021-06,Jun 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),55
1381,2021-06,Jun 2021,São Paulo,P.4,Outras,28
1382,2021-06,Jun 2021,Tocantins,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1383,2021-06,Jun 2021,Tocantins,P.1 (Gama),P.1 (Gama),11
1384,2021-06,Jun 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),10
1385,2021-07,Jul 2021,Alagoas,P.1 (Gama),P.1 (Gama),60
1386,2021-07,Jul 2021,Alagoas,P.1.7 (Gama),P.1.7 (Gama),1
1387,2021-07,Jul 2021,Amapá,P.1 (Gama),P.1 (Gama),45
1388,2021-07,Jul 2021,Amapá,P.1.4 (Gama),P.1.4 (Gama),2
1389,2021-07,Jul 2021,Amapá,P.1.7 (Gama),P.1.7 (Gama),1
1390,2021-07,Jul 2021,Amapá,P.1.8,Outras,1
1391,2021-07,Jul 2021,Amazonas,P.1 (Gama),P.1 (Gama),5
1392,2021-07,Jul 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),35
1393,2021-07,Jul 2021,Amazonas,P.1.5,Outras,1
1394,2021-07,Jul 2021,Amazonas,P.1.6 (Gama),Outras,6
1395,2021-07,Jul 2021,Bahia,P.1 (Gama),P.1 (Gama),12
1396,2021-07,Jul 2021,Ceará,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),2
1397,2021-07,Jul 2021,Ceará,P.1 (Gama),P.1 (Gama),52
1398,2021-07,Jul 2021,Ceará,P.1.7 (Gama),P.1.7 (Gama),6
1399,2021-07,Jul 2021,Ceará,P.1.8,Outras,3
1400,2021-07,Jul 2021,Distrito Federal,P.1 (Gama),P.1 (Gama),1
1401,2021-07,Jul 2021,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1402,2021-07,Jul 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),93
1403,2021-07,Jul 2021,Espírito Santo,P.1.7 (Gama),P.1.7 (Gama),10
1404,2021-07,Jul 2021,Goiás,B.1.177.86,Outras,1
1405,2021-07,Jul 2021,Goiás,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),4
1406,2021-07,Jul 2021,Goiás,P.1 (Gama),P.1 (Gama),104
1407,2021-07,Jul 2021,Goiás,P.1.3,Outras,1
1408,2021-07,Jul 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),63
1409,2021-07,Jul 2021,Mato Grosso,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1410,2021-07,Jul 2021,Paraná,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1411,2021-07,Jul 2021,Paraná,P.1 (Gama),P.1 (Gama),7
1412,2021-07,Jul 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),1
1413,2021-07,Jul 2021,Paraná,P.2,P.2,1
1414,2021-07,Jul 2021,Paraíba,P.1 (Gama),P.1 (Gama),12
1415,2021-07,Jul 2021,Paraíba,P.1.7 (Gama),P.1.7 (Gama),1
1416,2021-07,Jul 2021,Pará,B.1.1,B.1.1,1
1417,2021-07,Jul 2021,Pará,B.1.351 (Beta),Outras,2
1418,2021-07,Jul 2021,Pará,P.1 (Gama),P.1 (Gama),2
1419,2021-07,Jul 2021,Pará,P.1.7 (Gama),P.1.7 (Gama),1
1420,2021-07,Jul 2021,Pará,P.2,P.2,1
1421,2021-07,Jul 2021,Pernambuco,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1422,2021-07,Jul 2021,Pernambuco,P.1 (Gama),P.1 (Gama),284
1423,2021-07,Jul 2021,Pernambuco,P.1.4 (Gama),P.1.4 (Gama),3
1424,2021-07,Jul 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),27
1425,2021-07,Jul 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),17
1426,2021-07,Jul 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,1
1427,2021-07,Jul 2021,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),32
1428,2021-07,Jul 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),87
1429,2021-07,Jul 2021,Rio Grande do Sul,P.1.7 (Gama),P.1.7 (Gama),4
1430,2021-07,Jul 2021,Rio Grande do Sul,P.1.8,Outras,1
1431,2021-07,Jul 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1432,2021-07,Jul 2021,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),130
1433,2021-07,Jul 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),167
1434,2021-07,Jul 2021,Rio de Janeiro,P.1.3,Outras,2
1435,2021-07,Jul 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),4
1436,2021-07,Jul 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),4
1437,2021-07,Jul 2021,Rio de Janeiro,P.1.8,Outras,15
1438,2021-07,Jul 2021,Rio de Janeiro,P.4,Outras,1
1439,2021-07,Jul 2021,Santa Catarina,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1440,2021-07,Jul 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),53
1441,2021-07,Jul 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),4
1442,2021-07,Jul 2021,Santa Catarina,P.1.8,Outras,11
1443,2021-07,Jul 2021,São Paulo,B.1.1,B.1.1,1
1444,2021-07,Jul 2021,São Paulo,B.1.1.28,B.1.1.28,1
1445,2021-07,Jul 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),245
1446,2021-07,Jul 2021,São Paulo,B.1.621,Outras,5
1447,2021-07,Jul 2021,São Paulo,P.1 (Gama),P.1 (Gama),189
1448,2021-07,Jul 2021,São Paulo,P.1.4 (Gama),P.1.4 (Gama),2
1449,2021-07,Jul 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),19
1450,2021-07,Jul 2021,São Paulo,P.1.8,Outras,1
1451,2021-07,Jul 2021,São Paulo,P.5,Outras,2
1452,2021-07,Jul 2021,Tocantins,P.1 (Gama),P.1 (Gama),6
1453,2021-07,Jul 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),5
1454,2021-08,Ago 2021,Goiás,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),12
1455,2021-08,Ago 2021,Goiás,P.1 (Gama),P.1 (Gama),38
1456,2021-08,Ago 2021,Goiás,P.1.3,Outras,3
1457,2021-08,Ago 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),61
1458,2021-08,Ago 2021,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1459,2021-08,Ago 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),5
1460,2021-08,Ago 2021,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),2
1461,2021-08,Ago 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),194
1462,2021-08,Ago 2021,São Paulo,B.1.621,Outras,3
1463,2021-08,Ago 2021,São Paulo,P.1 (Gama),P.1 (Gama),17
1464,2021-08,Ago 2021,São Paulo,P.1.3,Outras,4
1465,2021-08,Ago 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),11
1466,2021-08,Ago 2021,São Paulo,P.1.8,Outras,4
